Project name,Repo url,Commit url,Commit hash,Commit message,Commit date,Filename,Buggy file url,Fixed file url,Diff,Buggy line number,Buggy line,Fixed line
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/3f22473e539d1e8e7f4b050ff1756da2d1a1d855,3f22473e539d1e8e7f4b050ff1756da2d1a1d855,Fixed install and remove buttons,2013-10-16 08:55:20+02:00,index.js,https://github.com/jansmolders86/mediacenterjs/raw/5c901b27460a0e1f98435e86287025e89c343944/apps/plugins/index.js,https://github.com/jansmolders86/mediacenterjs/raw/3f22473e539d1e8e7f4b050ff1756da2d1a1d855/apps/plugins/index.js,"@@ -58,7 +58,7 @@ exports.get = function(req, res, next){
 				functions.uninstallPlugin(req, res, infoRequest);
 			break;	
 			case('install'):
-				functions.installPlugin(req,res);
+				functions.installPlugin(req,res, infoRequest);
 			break;		
 		}
 	}
",61,"functions.installPlugin(req,res);","functions.installPlugin(req,res, infoRequest);"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/9b2713785a40403945ad979dfe4e12ccb1be3807,9b2713785a40403945ad979dfe4e12ccb1be3807,Fixed path issue on Linux,2013-11-19 17:37:13+01:00,movie-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/dff014568d7f376b796bc79034c2eef64e013c98/apps/movies/movie-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/9b2713785a40403945ad979dfe4e12ccb1be3807/apps/movies/movie-functions.js,"@@ -38,7 +38,7 @@ exports.loadItems = function (req, res){
 				movieTitles = files[i].file;
 			}
 
-			movies.push(movieTitles);
+			movies.push(movieTitles.split(""/"").pop());
 		}
 
 		res.json(movies);
",41,movies.push(movieTitles);,"movies.push(movieTitles.split(""/"").pop());"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/9b2713785a40403945ad979dfe4e12ccb1be3807,9b2713785a40403945ad979dfe4e12ccb1be3807,Fixed path issue on Linux,2013-11-19 17:37:13+01:00,music-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/dff014568d7f376b796bc79034c2eef64e013c98/apps/music/music-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/9b2713785a40403945ad979dfe4e12ccb1be3807/apps/music/music-functions.js,"@@ -21,7 +21,7 @@ exports.loadItems = function(req, res){
                 albumTitles = files[i].file;
             }
             
-            albums.push(albumTitles);
+            albums.push(albumTitles.split(""/"").pop());
             unique[albumTitles] = 1;
         };
         
",24,albums.push(albumTitles);,"albums.push(albumTitles.split(""/"").pop());"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/a984b2fbc141435cfb8b9ea6d43c9b55f08319ca,a984b2fbc141435cfb8b9ea6d43c9b55f08319ca,Some fixes to the Weather App,2013-11-25 22:41:11+01:00,translation_de.js,https://github.com/jansmolders86/mediacenterjs/raw/2346d7779e11fee088dc0a97db2453064e9cc72c/public/translations/frontend/translation_de.js,https://github.com/jansmolders86/mediacenterjs/raw/a984b2fbc141435cfb8b9ea6d43c9b55f08319ca/public/translations/frontend/translation_de.js,"@@ -1,6 +1,6 @@
 succesMessage = Erfolgreich ausgeführt.
 weather_underground_languagecode = DL
-weather_cloudy = Wolkig
+weather_cloudy = Wolkig|Bedeckt
 weather_sunny = Sonnig
 weather_rain = Regen
 weather_mist = Nebel
",3,weather_cloudy = Wolkig,weather_cloudy = Wolkig|Bedeckt
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/e67e39b585b24b53aacd19ba22c88e4f3c729170,e67e39b585b24b53aacd19ba22c88e4f3c729170,"Usability fixes, fix for issue #56 and #58",2013-12-10 18:53:40+01:00,jquery.validate.rules.js,https://github.com/jansmolders86/mediacenterjs/raw/fa2ed5c4fb249f6587dec7f100034596f6641b35/public/core/js/plugins/validation/jquery.validate.rules.js,https://github.com/jansmolders86/mediacenterjs/raw/e67e39b585b24b53aacd19ba22c88e4f3c729170/public/core/js/plugins/validation/jquery.validate.rules.js,"@@ -10,7 +10,7 @@ var rules = [];
 		if ( element.value.match(/(\{|\}|\=|\&|\#|\%|\^|\@|\*)/)  ) { 
 			return false; 
 		} else if ( element.value === """" ) { 
-			return false; 
+			return true;
 		} else if ( element.value.match(/\/$/) ){ 
 			return true; 
 		} else {
",13,return false;,return true;
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/85a5705f5cad13fc9ae6766781a35edcec21b00b,85a5705f5cad13fc9ae6766781a35edcec21b00b,fixed typo,2013-12-17 17:58:56+01:00,update.js,https://github.com/jansmolders86/mediacenterjs/raw/89f941aa73c2fdbf0e9b1d20bb2f40a24aaf1a86/update.js,https://github.com/jansmolders86/mediacenterjs/raw/85a5705f5cad13fc9ae6766781a35edcec21b00b/update.js,"@@ -11,7 +11,7 @@ npm.load([], function (err, npm) {
             for (var key in data) {
                 var obj = data[key];
                 if(obj.name === 'mediacenterjs' && obj.version > currentInfo.version){
-                    npm.commands.update([obj.name], function(err, data){
+                    npm.commands.install([obj.name], function(err, data){
                         if (err){
                             console.log('NPM install error ' + err);
                             npm.commands.restart;
",14,"npm.commands.update([obj.name], function(err, data){","npm.commands.install([obj.name], function(err, data){"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/2dd3ef8b4235eed5328b93447be8c3857262df4e,2dd3ef8b4235eed5328b93447be8c3857262df4e,"Fixed duration from metadata, code cleanup",2013-12-28 20:13:26+01:00,jquery.mcjs.movies.js,https://github.com/jansmolders86/mediacenterjs/raw/e592d1f1b22ff21eab5dce3e1683595455edf6c0/public/movies/js/jquery.mcjs.movies.js,https://github.com/jansmolders86/mediacenterjs/raw/2dd3ef8b4235eed5328b93447be8c3857262df4e/public/movies/js/jquery.mcjs.movies.js,"@@ -156,7 +156,7 @@
 						movie.genre(movieData.genre);
 						movie.runtime(movieData.runtime);
 						movie.overview(movieData.overview);
-						movie.title(movieData.original_name);
+						movie.title(movieData.local_name);
 						movie.cdNumber(movieData.cd_number);
 						
 						visibleMovie.addClass('showDetails '+o.fadeClass);
",159,movie.title(movieData.original_name);,movie.title(movieData.local_name);
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/62ba76e668b6d600b947a2cefca8b9a2d3fba6bc,62ba76e668b6d600b947a2cefca8b9a2d3fba6bc,syntax fix,2014-01-10 17:00:39+01:00,jquery.mcjs.core.js,https://github.com/jansmolders86/mediacenterjs/raw/3ad965847e356a22027bb8a21c8b86863426dd1e/public/core/js/jquery.mcjs.core.js,https://github.com/jansmolders86/mediacenterjs/raw/62ba76e668b6d600b947a2cefca8b9a2d3fba6bc/public/core/js/jquery.mcjs.core.js,"@@ -326,7 +326,7 @@
 		$(o.focusedElement).removeClass(o.focusedClass).prev().addClass(o.focusedClass).scrollintoview({direction: ""vertical""});
 	}	
 	
-	function _pressEnter(o, item){
+	function _pressEnter(o){
         o.RemoteIdle = false;
         if($(""html, body, #wrapper, #header"").hasClass(""dim"")){
             $(""html, body, #wrapper, #header"").removeClass(""dim"");
",329,"function _pressEnter(o, item){",function _pressEnter(o){
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/70180cb9fa68f1084e4526ddf3c87db534f262ad,70180cb9fa68f1084e4526ddf3c87db534f262ad,Fixing several small bugs / refactoring,2014-03-24 21:54:12+01:00,knockout.movies.js,https://github.com/jansmolders86/mediacenterjs/raw/65c26a4e9b07e39e1004a97b3d57dfb58793cc46/public/movies/js/knockout.movies.js,https://github.com/jansmolders86/mediacenterjs/raw/70180cb9fa68f1084e4526ddf3c87db534f262ad/public/movies/js/knockout.movies.js,"@@ -55,4 +55,4 @@ function Movie(item) {
         var movieTitle = that.original_name();
         $('body').mcjsplay('playMovie',movieTitle);
     };
-}r
\ No newline at end of file
+}
\ No newline at end of file
",58,}r,}
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/85ecfdb58580223ec05ff6ca586d2d12dfd1cd2d,85ecfdb58580223ec05ff6ca586d2d12dfd1cd2d,Bugfixes,2014-04-06 20:06:24+02:00,music-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/4ea4e8dc069da4cb3c32e9fbf2a4ace1592fd40d/apps/music/music-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/85ecfdb58580223ec05ff6ca586d2d12dfd1cd2d/apps/music/music-functions.js,"@@ -91,7 +91,7 @@ fetchMusicData = function(req, res) {
 						getTracks(album, artist, year, cover, function(completeAlbum){
 							count--;
 							albums.push(completeAlbum);
-							if(count === 1 ){
+							if(count == 0 ){
 								console.log('Sending data to client');
 								return res.json(albums);
 								res.end();
",94,if(count === 1 ){,if(count == 0 ){
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/f65598af17efde842380c9c2b8a9bdf3c0f7617e,f65598af17efde842380c9c2b8a9bdf3c0f7617e,Fixed typo,2014-04-27 19:12:37+02:00,plugins-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/b626305b97b753c0dcaf95235d709c2038e45e0b/apps/plugins/plugins-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/f65598af17efde842380c9c2b8a9bdf3c0f7617e/apps/plugins/plugins-functions.js,"@@ -188,7 +188,7 @@ exports.pluginManager = function(req, res, pluginName, action){
 
 	var cb = function(err, result){
 		if (err){
-			console.log('Error: Unable to ' + action + ' plugin: ' + name + '\n' + error);
+			console.log('Error: Unable to ' + action + ' plugin: ' + name + '\n' + err);
 			showError();
 		}else{
 			console.log('Plugins.pluginManager: ' + action + 'ed.');
",191,console.log('Error: Unable to ' + action + ' plugin: ' + name + '\n' + error);,console.log('Error: Unable to ' + action + ' plugin: ' + name + '\n' + err);
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/4c5c35a9e12c8b097b87865c057391ea8dc62ee7,4c5c35a9e12c8b097b87865c057391ea8dc62ee7,Fixed remote issues with angular apps,2014-05-19 13:39:23+02:00,jquery.remote.js,https://github.com/jansmolders86/mediacenterjs/raw/c3ad8f2654aa68ab9464dde39632f730f6244442/public/core/js/jquery.remote.js,https://github.com/jansmolders86/mediacenterjs/raw/4c5c35a9e12c8b097b87865c057391ea8dc62ee7/public/core/js/jquery.remote.js,"@@ -55,7 +55,7 @@
 					url: '/configuration/', 
 					type: 'get'
 				}).done(function(data){
-					var socket = io.connect(document.domain+':'+data.remotePort);
+                var socket = io.connect(data.localIP+':'+data.remotePort);
 					socket.on('connect', function(data){
 						socket.emit('screen');
 					});
",58,var socket = io.connect(document.domain+':'+data.remotePort);,var socket = io.connect(data.localIP+':'+data.remotePort);
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/a2aa86f7599e7f5caffe4499d17c86f26f6405a9,a2aa86f7599e7f5caffe4499d17c86f26f6405a9,Adding bootstrap to template + bugfixes,2014-06-11 20:09:28+02:00,jquery.validate.rules.js,https://github.com/jansmolders86/mediacenterjs/raw/ab5e63546e96afa512e23c9b9d83ee7d3b0376ff/public/core/js/plugins/validation/jquery.validate.rules.js,https://github.com/jansmolders86/mediacenterjs/raw/a2aa86f7599e7f5caffe4499d17c86f26f6405a9/public/core/js/plugins/validation/jquery.validate.rules.js,"@@ -14,7 +14,7 @@ var rules = [];
 		} else if ( element.value.match(/\/$/) ){ 
 			return true; 
 		} else {
-			return false; 
+            return true; 
 		}
 	};
 	for (var key in rules) {
",17,return false;,return true;
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/54b395053266f637d795a60e8c5c2339662ac973,54b395053266f637d795a60e8c5c2339662ac973,fixed remote angular bug,2014-06-18 22:58:33+02:00,remote.js,https://github.com/jansmolders86/mediacenterjs/raw/7baf78b14273829182dd48526e80f3e54b938ba4/public/movies/js/remote.js,https://github.com/jansmolders86/mediacenterjs/raw/54b395053266f637d795a60e8c5c2339662ac973/public/movies/js/remote.js,"@@ -40,7 +40,7 @@ function remote(socket, $scope){
                 pushDashboard(socket,$scope);
                 break;
         }
-    }).removeListener('controlling', function(){});
+    });
 
     socket.on('sending', function(data){
         $('#search').val(data);
",43,"}).removeListener('controlling', function(){});",});
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/54b395053266f637d795a60e8c5c2339662ac973,54b395053266f637d795a60e8c5c2339662ac973,fixed remote angular bug,2014-06-18 22:58:33+02:00,remote.js,https://github.com/jansmolders86/mediacenterjs/raw/7baf78b14273829182dd48526e80f3e54b938ba4/public/tv/js/remote.js,https://github.com/jansmolders86/mediacenterjs/raw/54b395053266f637d795a60e8c5c2339662ac973/public/tv/js/remote.js,"@@ -41,7 +41,7 @@ function remote(socket, $scope, player){
                 pushDashboard(socket,$scope);
                 break;
         }
-    }).removeListener('controlling', function(){});
+    });
     
     socket.on('sending', function(data){
         $('#search').val(data);
",44,"}).removeListener('controlling', function(){});",});
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/a0137d13ec30c4399bb540089a6297ed111b3194,a0137d13ec30c4399bb540089a6297ed111b3194,Fixed typo,2014-06-27 17:41:02+02:00,tv-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/a75ced91d42c4d47adcf0d2107a85091cd52b460/apps/tv/tv-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/a0137d13ec30c4399bb540089a6297ed111b3194/apps/tv/tv-functions.js,"@@ -144,7 +144,7 @@ function getTvshows(req, res, serveToFrontEnd){
                 });
             });
         } else {
-            fetchMusicData(req, res, serveToFrontEnd);
+            fetchTVData(req, res, serveToFrontEnd);
         }
     });
 }
",147,"fetchMusicData(req, res, serveToFrontEnd);","fetchTVData(req, res, serveToFrontEnd);"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/c2725c810846a7a58e743b0eeaa4ac5d054efbc0,c2725c810846a7a58e743b0eeaa4ac5d054efbc0,Various fixes,2014-06-27 21:56:37+02:00,movie-metadata.js,https://github.com/jansmolders86/mediacenterjs/raw/a0137d13ec30c4399bb540089a6297ed111b3194/apps/movies/movie-metadata.js,https://github.com/jansmolders86/mediacenterjs/raw/c2725c810846a7a58e743b0eeaa4ac5d054efbc0/apps/movies/movie-metadata.js,"@@ -157,6 +157,7 @@ var doParse = function(req, res, file, serveToFrontEnd, callback) {
 
             if(nrScanned === totalFiles){
                 if(serveToFrontEnd === true){
+                    io.sockets.emit('serverStatus',{msg:'Processing data...'});
                     getMovies(req, res);
                 }
             }
@@ -205,7 +206,6 @@ getMetadataFromTrakt = function(movieTitle, callback) {
 };
 
 getMovies = function(req, res){
-    console.log('Loading data');
     db.query('SELECT * FROM movies ORDER BY title asc',{
         original_name       : String,
         title               : String,
",160,"io.sockets.emit('serverStatus',{msg:'Processing data...'});",console.log('Loading data');
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/6d28e5566a594bb03ef78ff1b1dd34bebaf59859,6d28e5566a594bb03ef78ff1b1dd34bebaf59859,Fixed Regex,2014-07-06 17:07:29+02:00,app.js,https://github.com/jansmolders86/mediacenterjs/raw/f3c749c1c69b6d1cbacd71eaa2457aa7b9ada4b9/public/movies/js/app.js,https://github.com/jansmolders86/mediacenterjs/raw/6d28e5566a594bb03ef78ff1b1dd34bebaf59859/public/movies/js/app.js,"@@ -164,7 +164,7 @@ function playMovie(data, $http){
     $http.get('/movies/'+orginalName+'/play/'+platform).success(function(data) {
         var fileName                =  orginalName
             , outputFile            =   fileName.replace(/ /g, ""-"")
-            , extentionlessFile     =   outputFile.replace(/\.[^/.]+$/, """")
+            , extentionlessFile     =   outputFile.replace(/\.[^\.]+$/, """")
             , videoUrl              =   ""/data/movies/""+extentionlessFile+"".mp4""
             , subtitleUrl           =   ""/data/movies/""+extentionlessFile+"".srt""
             , playerID              =   'player'
",167,", extentionlessFile     =   outputFile.replace(/\.[^/.]+$/, """")",", extentionlessFile     =   outputFile.replace(/\.[^\.]+$/, """")"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/72e278b1cecf5551e14ca2335e97f5812882df5b,72e278b1cecf5551e14ca2335e97f5812882df5b,"Extract countries to seperate file (to fix current country not being selected in Settings despite actual config), change United Kingdom from GB to UK",2014-08-14 10:22:17+01:00,configuration-handler.js,https://github.com/jansmolders86/mediacenterjs/raw/4c26785b8f061a9615499a44b4d997603b4be2cf/lib/handlers/configuration-handler.js,https://github.com/jansmolders86/mediacenterjs/raw/72e278b1cecf5551e14ca2335e97f5812882df5b/lib/handlers/configuration-handler.js,"@@ -57,7 +57,7 @@ exports.saveSettings = function(settings, callback) {
 	var ini = require('ini');
 	var settingsKeys = Object.keys(settings);
 	_.forEach(settingsKeys, function(key) {
-		if (config.hasOwnProperty(key)) {
+		if (settings.hasOwnProperty(key)) {
             config[key] = settings[key];
 		}
 	});
",60,if (config.hasOwnProperty(key)) {,if (settings.hasOwnProperty(key)) {
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/fadc63ff60884c2d647d23e1e2364035a0b0aea0,fadc63ff60884c2d647d23e1e2364035a0b0aea0,Fix duplicate shows in TV app,2014-09-03 17:34:12+01:00,tv-metadata.js,https://github.com/jansmolders86/mediacenterjs/raw/ba072d95490e677ff3b69e8faba3d18ee9210d1f/apps/tv/tv-metadata.js,https://github.com/jansmolders86/mediacenterjs/raw/fadc63ff60884c2d647d23e1e2364035a0b0aea0/apps/tv/tv-metadata.js,"@@ -214,7 +214,7 @@ getDataForNewShow = function(originalTitle, episodeTitle,callback){
                 }
 
                 showTitle = showTitleResult.toLowerCase();
-                Show.create({
+                Show.findOrCreate({name: showTitle}, {
                     name: showTitle,
                     posterURL: bannerImage,
                     genre: genre.join(','),
",217,Show.create({,"Show.findOrCreate({name: showTitle}, {"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/76cd946f7501fb3833c62eda864e81dfe2702f8c,76cd946f7501fb3833c62eda864e81dfe2702f8c,"Add year field to Movies, using migrations so the database doesn't have to be deleted to add the new field, partially fixes #156",2014-10-22 13:05:58+01:00,movie-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/bd102101fd62a58220dd3cf367a017839c5631ff/apps/movies/movie-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/76cd946f7501fb3833c62eda864e81dfe2702f8c/apps/movies/movie-functions.js,"@@ -47,7 +47,7 @@ exports.loadItems = function (req, res, serveToFrontEnd) {
     getMovies(function () {
         metafetcher.loadData(function () {
             getMovies(function () {
-                res.status(500).send();
+                res.status(500).send(""no movies"");
             });
         });
     });
",50,res.status(500).send();,"res.status(500).send(""no movies"");"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/c7e5d329285eee37c8991d25d15445d8860c4e61,c7e5d329285eee37c8991d25d15445d8860c4e61,Fixed some errors,2015-01-03 00:22:14+01:00,index.js,https://github.com/jansmolders86/mediacenterjs/raw/a98e1aa9cfdb9c718dc8d8cdaf445c078282b694/apps/music/index.js,https://github.com/jansmolders86/mediacenterjs/raw/c7e5d329285eee37c8991d25d15445d8860c4e61/apps/music/index.js,"@@ -67,7 +67,7 @@ exports.get = function(req, res, next) {
 
 exports.post = function(req, res, next) {
     if (req.params.id === 'edit') {
-        MusicHandler.editMetadata(req.body.id, data, handleCallback(res));
+        MusicHandler.editMetadata(req.body.id, req.body, handleCallback(res));
     } else {
         next();
     }
",70,"MusicHandler.editMetadata(req.body.id, data, handleCallback(res));","MusicHandler.editMetadata(req.body.id, req.body, handleCallback(res));"
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/aed6451eab51e0dc2d41ba0cc814d61de2a7e944,aed6451eab51e0dc2d41ba0cc814d61de2a7e944,Removed color dependency to fix issue #195,2015-04-23 09:17:53+02:00,server.js,https://github.com/jansmolders86/mediacenterjs/raw/367f167d85373f90505a5b221e4aa518bce90f5a/server.js,https://github.com/jansmolders86/mediacenterjs/raw/aed6451eab51e0dc2d41ba0cc814d61de2a7e944/server.js,"@@ -107,7 +107,7 @@ server = {
                 installUpdate(output, dir);
             },2000);
         } else {
-            logger.info('Starting server' .green.bold);
+            logger.info('Starting server');
             that.watchFile();
 
             this.process = child_process.spawn(process.argv[0], ['index.js']);
",110,logger.info('Starting server' .green.bold);,logger.info('Starting server');
mediacenterjs,https://github.com/jansmolders86/mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/2b28f55d787ac9eee9993d585b34d4330bd5d6cf,2b28f55d787ac9eee9993d585b34d4330bd5d6cf,"Plugin fix # 197, package tweak",2015-05-27 12:47:05+02:00,plugins-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/d56c5d06c9b27e7cbc5e7cf269fa1d40de070071/apps/plugins/plugins-functions.js,https://github.com/jansmolders86/mediacenterjs/raw/2b28f55d787ac9eee9993d585b34d4330bd5d6cf/apps/plugins/plugins-functions.js,"@@ -104,7 +104,7 @@ exports.getAvailablePlugins = function(req, res){
                 return {
                     name: pluginObj.name.replace(pluginPrefix, ''), //Remove the Mediacenterjs-
                     desc: pluginObj.description,
-                    author: pluginObj.maintainers[0].replace('=',''),
+                    author: pluginObj.author.replace('=',''),
                     date: d.getDate() + ""-"" + (d.getMonth() + 1) + ""-"" + d.getFullYear(),
                     version: pluginObj.version,
                     keywords: pluginObj.keywords,
",107,"author: pluginObj.maintainers[0].replace('=',''),","author: pluginObj.author.replace('=',''),"
strider,https://github.com/Strider-CD/strider,https://github.com/Strider-CD/strider/commit/a8be322949ede0c9b6eb0e1c793259976b1e0403,a8be322949ede0c9b6eb0e1c793259976b1e0403,"allow alpha-numeric characters.
fix from @brandon-bethke-neudesic
closes #13",2013-03-08 17:36:01-08:00,manual_setup.js,https://github.com/Strider-CD/strider/raw/8a3213b30ed95c48fad37b4b1ca4ae8bb1501217/public/javascripts/manual_setup.js,https://github.com/Strider-CD/strider/raw/a8be322949ede0c9b6eb0e1c793259976b1e0403/public/javascripts/manual_setup.js,"@@ -72,7 +72,7 @@ function init_manual_setup() {
 
           console.log(""starting manual setup for: "" + github_url);
           
-          var ghRegexp1 = /(?:https*\:\/\/)*github\.com\/(\w+)\/(\w+)\/?/;
+          var ghRegexp1 = /(?:https*:\/\/)*github.com\/(\S+)\/(\S+)\/?/;;
           var match1 = ghRegexp1.exec(github_url);
           
           var control_group = $(this.el).find('div.control-group');
",75,var ghRegexp1 = /(?:https*\:\/\/)*github\.com\/(\w+)\/(\w+)\/?/;,var ghRegexp1 = /(?:https*:\/\/)*github.com\/(\S+)\/(\S+)\/?/;;
strider,https://github.com/Strider-CD/strider,https://github.com/Strider-CD/strider/commit/e22dfb2ac5aafb956a584af288d14fba060b769d,e22dfb2ac5aafb956a584af288d14fba060b769d,fix jobs page,2013-03-28 14:57:47-07:00,jobs.js,https://github.com/Strider-CD/strider/raw/de9c53de8c25a5871e613893f72b77bf048b373d/public/javascripts/jobs.js,https://github.com/Strider-CD/strider/raw/e22dfb2ac5aafb956a584af288d14fba060b769d/public/javascripts/jobs.js,"@@ -4,7 +4,7 @@
 $(function(){
 
   // Create our global collection of **Jobs**.
-  var Jobs = new JobList();
+  var Jobs = new AdminJobListCollection();
 
   // Job Item View
   // --------------
",7,var Jobs = new JobList();,var Jobs = new AdminJobListCollection();
strider,https://github.com/Strider-CD/strider,https://github.com/Strider-CD/strider/commit/81d4a2a942330501df59f674ee5ab7b4f4a2fd2a,81d4a2a942330501df59f674ee5ab7b4f4a2fd2a,"fix typo.
should close #62",2013-04-04 12:48:32-07:00,index.js,https://github.com/Strider-CD/strider/raw/b81c3251c21dd51d4ceb310acd1260b0f0aa91d5/routes/index.js,https://github.com/Strider-CD/strider/raw/81d4a2a942330501df59f674ee5ab7b4f4a2fd2a/routes/index.js,"@@ -261,7 +261,7 @@ exports.webhook_secret = function(req, res)
       var github_commit_id = payload.after;
       var github_commit_info = gh.webhook_extract_latest_commit_info(payload);
       // We don't have github metadata unless we have a linked github account.
-      var repo_mdatadata;
+      var repo_metadata;
       var repo_ssh_url;
       if (user.github.id) {
           repo_metadata = _.find(user.github_metadata[user.github.id].repos, function(item) {
",264,var repo_mdatadata;,var repo_metadata;
strider,https://github.com/Strider-CD/strider,https://github.com/Strider-CD/strider/commit/4e64382b78042e6b14ea80433d1d648e0e0d7453,4e64382b78042e6b14ea80433d1d648e0e0d7453,Fixed SESSION_SECRET reading from enviroment variable,2013-06-25 14:05:42+02:00,config.js,https://github.com/Strider-CD/strider/raw/cb10b97ec4103e78a308a581d825a8d564234c88/lib/config.js,https://github.com/Strider-CD/strider/raw/4e64382b78042e6b14ea80433d1d648e0e0d7453/lib/config.js,"@@ -1,6 +1,6 @@
 // Defaults:
 var PORT = process.env.PORT || 3000
-  , SESSION_SECRET = process.env.PORT || ""8L8BudMkqBUqrz""
+  , SESSION_SECRET = process.env.SESSION_SECRET || ""8L8BudMkqBUqrz""
   , SERVER_NAME = process.env.SERVER_NAME || ""http://localhost:3000""
   , GITHUB_APP_ID = process.env.GITHUB_APP_ID || ""a3af4568e9d8ca4165fe""
   , GITHUB_APP_SECRET = process.env.GITHUB_APP_SECRET || ""18651128b57787a3336094e2ba1af240dfe44f6c""
",3,", SESSION_SECRET = process.env.PORT || ""8L8BudMkqBUqrz""",", SESSION_SECRET = process.env.SESSION_SECRET || ""8L8BudMkqBUqrz"""
strider,https://github.com/Strider-CD/strider,https://github.com/Strider-CD/strider/commit/f98516e4e8e3a46b0aa1ae71378e517a9dce8e62,f98516e4e8e3a46b0aa1ae71378e517a9dce8e62,no ssh; some frontend bugfixes fixes #123,2013-07-21 01:28:06-06:00,websockets.js,https://github.com/Strider-CD/strider/raw/c6db31fb52911ddb526d19cf306caa05a721f2f4/lib/websockets.js,https://github.com/Strider-CD/strider/raw/f98516e4e8e3a46b0aa1ae71378e517a9dce8e62/lib/websockets.js,"@@ -114,7 +114,7 @@ exports.init = function(app, server, session_store){
           github.setup_integration(foundUser, kickoff_repo.id, foundUser.get('github.accessToken'), function() {
             console.log(""sending repodone"");
             socket.emit(""repodone"", {});
-          }, socket);
+          }, socket, data.no_ssh);
         });
 
       });
",117,"}, socket);","}, socket, data.no_ssh);"
